TimeStamp,Pressure,Temperature,Humidity,LEDStatus,Resistance,Vstart,Vend,Vint
14/10/2017 13:26:32,998.55,27.38,25.65,0,2589.220459,1,3,1
14/10/2017 13:26:33,998.57,27.39,25.65,0,2589.124023,1,3,1
14/10/2017 13:26:33,998.56,27.38,25.65,0,2588.977783,1,3,1
14/10/2017 13:26:33,998.51,27.38,25.65,0,2589.013184,1,3,1
14/10/2017 13:26:33,998.55,27.38,25.65,0,2589.275391,1,3,1
14/10/2017 13:26:33,998.56,27.38,25.69,0,2589.102539,1,3,1
14/10/2017 13:26:34,998.59,27.38,25.65,0,2589.080566,1,3,1
14/10/2017 13:26:34,998.50,27.38,25.65,0,2589.072754,1,3,1
14/10/2017 13:26:34,998.53,27.38,25.65,0,2589.030762,1,3,1
14/10/2017 13:26:34,998.53,27.38,25.65,0,2589.055176,1,3,1
14/10/2017 13:26:34,998.54,27.38,25.65,0,2589.284912,1,3,1
14/10/2017 13:26:35,998.55,27.38,25.65,0,2589.293701,1,3,1
14/10/2017 13:26:35,998.56,27.38,25.65,0,2589.148682,1,3,1
14/10/2017 13:26:35,998.55,27.38,25.65,0,2589.316895,1,3,1
14/10/2017 13:26:35,998.56,27.38,25.65,0,2589.131348,1,3,1
14/10/2017 13:26:35,998.50,27.38,25.65,0,2589.311035,1,3,1
14/10/2017 13:26:36,998.52,27.38,25.65,0,2589.198242,1,3,1
14/10/2017 13:26:36,998.50,27.38,25.65,0,2589.077148,1,3,1
14/10/2017 13:26:36,998.50,27.38,25.64,0,2589.331787,1,3,1
14/10/2017 13:26:36,998.49,27.38,25.65,0,2589.259766,1,3,1
14/10/2017 13:26:36,998.53,27.38,25.65,0,2589.246582,1,3,1
14/10/2017 13:26:37,998.51,27.38,25.65,0,2589.099609,1,3,1
14/10/2017 13:26:37,998.54,27.39,25.65,0,2589.024414,1,3,1
14/10/2017 13:26:37,998.55,27.38,25.65,0,2589.336914,1,3,1
14/10/2017 13:26:37,998.55,27.38,25.65,0,2589.186768,1,3,1
14/10/2017 13:26:37,998.55,27.38,25.66,0,2589.081299,1,3,1
14/10/2017 13:26:38,998.50,27.38,25.65,0,2589.048340,1,3,1
14/10/2017 13:26:38,998.49,27.38,25.65,0,2589.117432,1,3,1
14/10/2017 13:26:38,998.57,27.38,25.65,0,2589.274902,1,3,1
14/10/2017 13:26:38,998.53,27.38,25.65,0,2589.346436,1,3,1
14/10/2017 13:26:38,998.51,27.38,25.65,0,2589.197266,1,3,1
14/10/2017 13:26:39,998.53,27.38,25.65,0,2589.257324,1,3,1
14/10/2017 13:26:39,998.56,27.38,25.65,0,2589.273193,1,3,1
14/10/2017 13:26:39,998.50,27.38,25.65,0,2589.365723,1,3,1
14/10/2017 13:26:39,998.56,27.38,25.65,0,2589.275879,1,3,1
14/10/2017 13:26:39,998.51,27.38,25.65,0,2589.168213,1,3,1
14/10/2017 13:26:40,998.52,27.38,25.65,0,2589.163086,1,3,1
14/10/2017 13:26:40,998.50,27.38,25.65,0,2589.123047,1,3,1
14/10/2017 13:26:40,998.49,27.37,25.65,0,2589.329834,1,3,1
14/10/2017 13:26:40,998.55,27.38,25.65,0,2589.241699,1,3,1
14/10/2017 13:26:40,998.51,27.38,25.65,0,2589.142334,1,3,1
14/10/2017 13:26:41,998.50,27.38,25.65,0,2589.109863,1,3,1
14/10/2017 13:26:41,998.53,27.38,25.65,0,2589.130859,1,3,1
14/10/2017 13:26:41,998.56,27.38,25.68,0,2589.027832,1,3,1
14/10/2017 13:26:41,998.51,27.38,25.65,0,2589.056641,1,3,1
14/10/2017 13:26:41,998.49,27.37,25.65,0,2589.219238,1,3,1
14/10/2017 13:26:42,998.54,27.38,25.65,0,2589.148438,1,3,1
14/10/2017 13:26:42,998.50,27.38,25.65,0,2589.218994,1,3,1
14/10/2017 13:26:42,998.52,27.38,25.65,0,2589.071777,1,3,1
14/10/2017 13:26:42,998.45,27.38,25.65,0,2589.100586,1,3,1
14/10/2017 13:26:42,998.49,27.38,25.65,0,2589.260498,1,3,1
14/10/2017 13:26:43,998.47,27.37,25.65,0,2589.313477,1,3,1
14/10/2017 13:26:43,998.49,27.38,25.65,0,2589.128174,1,3,1
14/10/2017 13:26:43,998.50,27.38,25.65,0,2589.128418,1,3,1
14/10/2017 13:26:43,998.51,27.38,25.65,0,2589.181885,1,3,1
14/10/2017 13:26:43,998.49,27.37,25.65,0,2589.300293,1,3,1
14/10/2017 13:26:44,998.54,27.38,25.64,0,2589.298584,1,3,1
14/10/2017 13:26:44,998.55,27.38,25.65,0,2589.137207,1,3,1
14/10/2017 13:26:44,998.55,27.38,25.65,0,2589.327637,1,3,1
14/10/2017 13:26:44,998.53,27.38,25.65,0,2589.161621,1,3,1
14/10/2017 13:26:44,998.55,27.38,25.65,0,2589.238770,1,3,1
14/10/2017 13:26:45,998.53,27.38,25.66,0,2589.162109,1,3,1
14/10/2017 13:26:45,998.53,27.38,25.65,0,2589.082520,1,3,1
14/10/2017 13:26:45,998.57,27.38,25.65,0,2588.979492,1,3,1
14/10/2017 13:26:45,998.50,27.38,25.65,0,2589.024414,1,3,1
14/10/2017 13:26:45,998.54,27.38,25.65,0,2588.950195,1,3,1
14/10/2017 13:26:46,998.54,27.38,25.65,0,2588.928955,1,3,1
14/10/2017 13:26:46,998.54,27.38,25.65,0,2588.966064,1,3,1
14/10/2017 13:26:46,998.54,27.38,25.65,0,2589.003662,1,3,1
14/10/2017 13:26:46,998.50,27.38,25.65,0,2589.129639,1,3,1
14/10/2017 13:26:46,998.52,27.37,25.65,0,2589.057617,1,3,1
14/10/2017 13:26:47,998.52,27.38,25.65,0,2589.185059,1,3,1
14/10/2017 13:26:47,998.50,27.38,25.65,0,2589.019043,1,3,1
14/10/2017 13:26:47,998.52,27.38,25.65,0,2589.014893,1,3,1
14/10/2017 13:26:47,998.55,27.38,25.65,0,2588.964844,1,3,1
14/10/2017 13:26:47,998.55,27.38,25.65,0,2589.161133,1,3,1
14/10/2017 13:26:47,998.50,27.38,25.65,0,2589.230469,1,3,1
14/10/2017 13:26:48,998.49,27.37,25.65,0,2589.279785,1,3,1
14/10/2017 13:26:48,998.56,27.38,25.65,0,2589.060059,1,3,1
14/10/2017 13:26:48,998.57,27.38,25.65,0,2589.157715,1,3,1
14/10/2017 13:26:48,998.54,27.38,25.65,0,2589.211426,1,3,1
14/10/2017 13:26:48,998.50,27.38,25.65,0,2589.198730,1,3,1
14/10/2017 13:26:49,998.48,27.37,25.65,0,2589.245117,1,3,1
14/10/2017 13:26:49,998.49,27.37,25.65,0,2589.135742,1,3,1
14/10/2017 13:26:49,998.54,27.38,25.65,0,2589.169434,1,3,1
14/10/2017 13:26:49,998.53,27.38,25.65,0,2589.119629,1,3,1
14/10/2017 13:26:50,998.51,27.38,25.65,0,2589.046387,1,3,1
14/10/2017 13:26:50,998.48,27.37,25.65,0,2589.012207,1,3,1
14/10/2017 13:26:50,998.55,27.37,25.65,0,2589.050781,1,3,1
14/10/2017 13:26:50,998.49,27.37,25.65,0,2588.980957,1,3,1
14/10/2017 13:26:50,998.49,27.37,25.65,0,2588.994629,1,3,1
14/10/2017 13:26:51,998.44,27.38,25.65,0,2589.012207,1,3,1
14/10/2017 13:26:51,998.50,27.38,25.65,0,2589.033203,1,3,1
14/10/2017 13:26:51,998.46,27.38,25.65,0,2588.981934,1,3,1
14/10/2017 13:26:51,998.50,27.38,25.65,0,2589.019531,1,3,1
14/10/2017 13:26:51,998.51,27.38,25.65,0,2589.187988,1,3,1
14/10/2017 13:26:51,998.48,27.38,25.65,0,2589.173828,1,3,1
14/10/2017 13:26:52,998.49,27.38,25.65,0,2589.048096,1,3,1
14/10/2017 13:26:52,998.51,27.38,25.65,0,2589.198730,1,3,1
14/10/2017 13:26:52,998.50,27.38,25.65,0,2589.229248,1,3,1
14/10/2017 13:26:52,998.51,27.38,25.65,0,2589.291992,1,3,1
14/10/2017 13:26:52,998.56,27.38,25.65,0,2589.170654,1,3,1
14/10/2017 13:26:53,998.51,27.38,25.65,0,2589.422363,1,3,1
14/10/2017 13:26:53,998.47,27.38,25.65,0,2589.319336,1,3,1
14/10/2017 13:26:53,998.59,27.38,25.65,0,2589.213623,1,3,1
14/10/2017 13:26:53,998.49,27.37,25.65,0,2589.055176,1,3,1
14/10/2017 13:26:53,998.45,27.37,25.65,0,2589.264648,1,3,1
14/10/2017 13:26:54,998.48,27.38,25.65,0,2589.241943,1,3,1
14/10/2017 13:26:54,998.49,27.37,25.65,0,2589.111816,1,3,1
14/10/2017 13:26:54,998.47,27.38,25.65,0,2589.095215,1,3,1
14/10/2017 13:26:54,998.46,27.38,25.65,0,2589.044434,1,3,1
14/10/2017 13:26:54,998.48,27.38,25.65,0,2589.307373,1,3,1
14/10/2017 13:26:55,998.50,27.38,25.65,0,2589.202637,1,3,1
14/10/2017 13:26:55,998.56,27.38,25.65,0,2589.127686,1,3,1
14/10/2017 13:26:55,998.50,27.38,25.65,0,2589.081787,1,3,1
14/10/2017 13:26:55,998.51,27.38,25.65,0,2589.109863,1,3,1
14/10/2017 13:26:55,998.46,27.37,25.65,0,2589.064941,1,3,1
14/10/2017 13:26:56,998.54,27.38,25.65,0,2589.279785,1,3,1
14/10/2017 13:26:56,998.50,27.38,25.65,0,2589.281738,1,3,1
14/10/2017 13:26:56,998.50,27.38,25.65,0,2589.197266,1,3,1
14/10/2017 13:26:56,998.49,27.37,25.65,0,2589.291016,1,3,1
14/10/2017 13:26:56,998.50,27.38,25.65,0,2589.220703,1,3,1
14/10/2017 13:26:57,998.51,27.38,25.64,0,2589.186035,1,3,1
14/10/2017 13:26:57,998.48,27.38,25.68,0,2589.081543,1,3,1
14/10/2017 13:26:57,998.49,27.38,25.65,0,2589.035400,1,3,1
14/10/2017 13:26:57,998.46,27.38,25.65,0,2589.058105,1,3,1
14/10/2017 13:26:57,998.51,27.37,25.65,0,2589.043457,1,3,1
14/10/2017 13:26:58,998.50,27.38,25.65,0,2589.072754,1,3,1
14/10/2017 13:26:58,998.52,27.38,25.65,0,2589.103516,1,3,1
14/10/2017 13:26:58,998.50,27.38,25.68,0,2589.136230,1,3,1
14/10/2017 13:26:58,998.51,27.38,25.65,0,2589.301270,1,3,1
14/10/2017 13:26:58,998.51,27.38,25.65,0,2589.332275,1,3,1
14/10/2017 13:26:59,998.47,27.38,25.65,0,2589.162842,1,3,1
14/10/2017 13:26:59,998.50,27.38,25.65,0,2589.253418,1,3,1
14/10/2017 13:26:59,998.49,27.37,25.65,0,2589.227539,1,3,1
14/10/2017 13:26:59,998.51,27.38,25.65,0,2589.117920,1,3,1
14/10/2017 13:26:59,998.49,27.37,25.65,0,2589.120117,1,3,1
14/10/2017 13:27:00,998.55,27.37,25.65,0,2589.110352,1,3,1
14/10/2017 13:27:00,998.49,27.38,25.65,0,2589.136719,1,3,1
14/10/2017 13:27:00,998.53,27.38,25.65,0,2589.114746,1,3,1
14/10/2017 13:27:00,998.48,27.38,25.64,0,2589.127441,1,3,1
14/10/2017 13:27:00,998.48,27.38,25.65,0,2589.104004,1,3,1
14/10/2017 13:27:01,998.56,27.38,25.65,0,2589.062012,1,3,1
14/10/2017 13:27:01,998.46,27.38,25.65,0,2589.001465,1,3,1
14/10/2017 13:27:01,998.47,27.38,25.65,0,2588.979492,1,3,1
14/10/2017 13:27:01,998.54,27.38,25.65,0,2589.086426,1,3,1
14/10/2017 13:27:01,998.52,27.38,25.65,0,2589.057129,1,3,1
14/10/2017 13:27:02,998.48,27.37,25.65,0,2589.002441,1,3,1
14/10/2017 13:27:02,998.52,27.38,25.65,0,2589.090820,1,3,1
14/10/2017 13:27:02,998.51,27.38,25.65,0,2589.206543,1,3,1
14/10/2017 13:27:02,998.49,27.38,25.65,0,2589.088867,1,3,1
14/10/2017 13:27:02,998.51,27.38,25.65,0,2589.164551,1,3,1
14/10/2017 13:27:03,998.52,27.38,25.65,0,2589.289551,1,3,1
14/10/2017 13:27:03,998.48,27.38,25.65,0,2589.309570,1,3,1
14/10/2017 13:27:03,998.47,27.38,25.65,0,2589.197754,1,3,1
14/10/2017 13:27:03,998.50,27.38,25.65,0,2589.355957,1,3,1
14/10/2017 13:27:03,998.52,27.38,25.65,0,2589.291260,1,3,1
14/10/2017 13:27:03,998.53,27.38,25.64,0,2589.314453,1,3,1
14/10/2017 13:27:04,998.50,27.38,25.65,0,2589.151367,1,3,1
14/10/2017 13:27:04,998.51,27.38,25.65,0,2589.239990,1,3,1
14/10/2017 13:27:04,998.56,27.38,25.67,0,2589.157227,1,3,1
14/10/2017 13:27:04,998.47,27.38,25.65,0,2589.052979,1,3,1
14/10/2017 13:27:04,998.47,27.38,25.65,0,2589.015137,1,3,1
