TimeStamp,Pressure,Temperature,Humidity,LEDStatus,Resistance,HiCurrent,LowCurrent,Vstart,Vend,Vint
19/10/2017 18:54:13,963.56,68.56,6.83,0,2507.865723,0.000797489,0.000398743,1,2,1
19/10/2017 18:54:13,963.56,68.55,6.83,0,2507.881836,0.000797485,0.000398741,1,2,1
19/10/2017 18:54:14,963.49,68.54,6.84,0,2507.896729,0.000797478,0.000398741,1,2,1
19/10/2017 18:54:14,963.50,68.53,6.84,0,2507.886230,0.000797487,0.000398741,1,2,1
19/10/2017 18:54:14,963.51,68.52,6.84,0,2507.915039,0.000797473,0.000398735,1,2,1
19/10/2017 18:54:14,963.50,68.52,6.84,0,2507.929688,0.00079747,0.000398734,1,2,1
19/10/2017 18:54:14,963.49,68.51,6.86,0,2507.920898,0.000797473,0.000398738,1,2,1
19/10/2017 18:54:14,963.37,68.49,6.87,0,2507.949951,0.000797456,0.000398736,1,2,1
19/10/2017 18:54:15,963.43,68.49,6.87,0,2507.968262,0.00079746,0.000398725,1,2,1
19/10/2017 18:54:15,963.38,68.48,6.86,0,2507.976807,0.000797458,0.000398724,1,2,1
19/10/2017 18:54:15,963.42,68.48,6.87,0,2507.989746,0.00079745,0.000398725,1,2,1
19/10/2017 18:54:15,963.34,68.46,6.87,0,2507.993652,0.000797448,0.000398726,1,2,1
19/10/2017 18:54:15,963.38,68.46,6.88,0,2508.003418,0.000797446,0.000398723,1,2,1
19/10/2017 18:54:16,963.32,68.45,6.88,0,2508.002197,0.000797448,0.000398724,1,2,1
19/10/2017 18:54:16,963.29,68.44,6.89,0,2508.015137,0.000797437,0.000398726,1,2,1
19/10/2017 18:54:16,963.30,68.43,6.89,0,2508.026123,0.000797433,0.000398725,1,2,1
19/10/2017 18:54:16,963.29,68.42,6.89,0,2508.024902,0.000797437,0.000398723,1,2,1
19/10/2017 18:54:16,963.29,68.42,6.89,0,2508.073242,0.000797422,0.000398708,1,2,1
19/10/2017 18:54:16,963.25,68.41,6.89,0,2508.083984,0.000797421,0.000398709,1,2,1
19/10/2017 18:54:17,963.23,68.40,6.89,0,2508.086426,0.00079742,0.000398711,1,2,1
19/10/2017 18:54:17,963.25,68.39,6.91,0,2508.111816,0.000797412,0.000398703,1,2,1
19/10/2017 18:54:17,963.16,68.38,6.89,0,2508.117920,0.00079741,0.000398705,1,2,1
19/10/2017 18:54:17,963.14,68.38,6.90,0,2508.112305,0.000797414,0.000398706,1,2,1
19/10/2017 18:54:17,963.20,68.37,6.90,0,2508.140625,0.000797395,0.000398706,1,2,1
19/10/2017 18:54:17,963.22,68.36,6.92,0,2508.144043,0.000797397,0.000398706,1,2,1
19/10/2017 18:54:18,963.16,68.35,6.92,0,2508.143799,0.000797404,0.0003987,1,2,1
19/10/2017 18:54:18,963.17,68.34,6.92,0,2508.148926,0.000797401,0.0003987,1,2,1
19/10/2017 18:54:18,963.17,68.34,6.93,0,2508.153076,0.000797402,0.000398696,1,2,1
19/10/2017 18:54:18,963.08,68.33,6.93,0,2508.167236,0.000797397,0.000398693,1,2,1
19/10/2017 18:54:18,963.06,68.32,6.92,0,2508.193115,0.000797382,0.000398694,1,2,1
19/10/2017 18:54:19,963.06,68.31,6.94,0,2508.198730,0.000797386,0.00039869,1,2,1
19/10/2017 18:54:19,963.05,68.30,6.93,0,2508.197510,0.000797384,0.000398694,1,2,1
19/10/2017 18:54:19,963.07,68.29,6.94,0,2508.189453,0.00079739,0.000398693,1,2,1
19/10/2017 18:54:19,963.10,68.28,6.94,0,2508.194092,0.000797387,0.000398692,1,2,1
19/10/2017 18:54:19,963.06,68.27,6.94,0,2508.218018,0.000797378,0.000398687,1,2,1
19/10/2017 18:54:19,963.01,68.27,6.94,0,2508.216797,0.000797382,0.000398687,1,2,1
19/10/2017 18:54:20,963.01,68.26,6.95,0,2508.228516,0.00079737,0.000398692,1,2,1
19/10/2017 18:54:20,962.97,68.25,6.95,0,2508.236816,0.000797369,0.000398689,1,2,1
19/10/2017 18:54:20,962.97,68.24,6.96,0,2508.245117,0.000797371,0.000398683,1,2,1
19/10/2017 18:54:20,963.03,68.23,6.96,0,2508.252441,0.000797369,0.000398682,1,2,1
19/10/2017 18:54:20,962.93,68.22,6.98,0,2508.259033,0.000797367,0.000398681,1,2,1
19/10/2017 18:54:20,962.97,68.22,6.96,0,2508.269531,0.000797364,0.000398678,1,2,1
19/10/2017 18:54:21,962.95,68.21,6.98,0,2508.280762,0.000797359,0.000398677,1,2,1
19/10/2017 18:54:21,962.89,68.20,6.99,0,2508.288330,0.000797354,0.00039868,1,2,1
19/10/2017 18:54:21,962.86,68.19,6.98,0,2508.302979,0.000797346,0.00039868,1,2,1
19/10/2017 18:54:21,962.92,68.19,6.98,0,2508.304932,0.000797348,0.000398679,1,2,1
19/10/2017 18:54:21,962.86,68.18,6.99,0,2508.316650,0.000797346,0.000398673,1,2,1
19/10/2017 18:54:22,962.89,68.17,6.99,0,2508.322754,0.000797346,0.000398672,1,2,1
19/10/2017 18:54:22,962.79,68.16,6.99,0,2508.339111,0.000797341,0.000398667,1,2,1
19/10/2017 18:54:22,962.84,68.16,7.00,0,2508.361084,0.000797332,0.000398664,1,2,1
19/10/2017 18:54:22,962.80,68.15,6.99,0,2508.345703,0.000797342,0.000398668,1,2,1
19/10/2017 18:54:22,962.78,68.14,7.00,0,2508.373779,0.000797327,0.000398662,1,2,1
19/10/2017 18:54:22,962.80,68.13,7.01,0,2508.362305,0.00079733,0.000398671,1,2,1
19/10/2017 18:54:23,962.80,68.12,7.01,0,2508.375977,0.000797325,0.000398666,1,2,1
19/10/2017 18:54:23,962.75,68.12,7.02,0,2508.376465,0.000797325,0.000398668,1,2,1
19/10/2017 18:54:23,962.72,68.11,7.02,0,2508.377441,0.000797323,0.000398669,1,2,1
19/10/2017 18:54:23,962.76,68.10,7.02,0,2508.399902,0.000797321,0.000398657,1,2,1
19/10/2017 18:54:23,962.72,68.10,7.02,0,2508.406250,0.000797321,0.000398656,1,2,1
19/10/2017 18:54:23,962.72,68.09,7.02,0,2508.432617,0.000797308,0.000398654,1,2,1
19/10/2017 18:54:24,962.69,68.08,7.04,0,2508.448242,0.000797305,0.000398651,1,2,1
19/10/2017 18:54:24,962.65,68.07,7.04,0,2508.448242,0.000797309,0.00039865,1,2,1
19/10/2017 18:54:24,962.61,68.06,7.04,0,2508.462402,0.000797298,0.000398652,1,2,1
19/10/2017 18:54:24,962.61,68.06,7.04,0,2508.476807,0.000797293,0.000398649,1,2,1
19/10/2017 18:54:24,962.65,68.05,7.05,0,2508.484863,0.000797289,0.000398651,1,2,1
19/10/2017 18:54:25,962.65,68.05,7.05,0,2508.512207,0.000797283,0.000398641,1,2,1
19/10/2017 18:54:25,962.62,68.04,7.06,0,2508.510742,0.000797286,0.000398643,1,2,1
19/10/2017 18:54:25,962.60,68.03,7.06,0,2508.522705,0.000797281,0.00039864,1,2,1
19/10/2017 18:54:25,962.60,68.02,7.06,0,2508.515625,0.000797284,0.000398644,1,2,1
19/10/2017 18:54:25,962.58,68.01,7.06,0,2508.507324,0.000797289,0.000398643,1,2,1
19/10/2017 18:54:25,962.54,67.99,7.07,0,2508.510498,0.000797285,0.000398643,1,2,1
19/10/2017 18:54:26,962.48,67.99,7.07,0,2508.528809,0.000797273,0.000398644,1,2,1
19/10/2017 18:54:26,962.54,67.98,7.07,0,2508.536865,0.000797274,0.000398641,1,2,1
19/10/2017 18:54:26,962.48,67.98,7.08,0,2508.555176,0.000797267,0.000398638,1,2,1
19/10/2017 18:54:26,962.55,67.97,7.07,0,2508.556641,0.00079727,0.000398637,1,2,1
19/10/2017 18:54:26,962.47,67.96,7.08,0,2508.561279,0.000797269,0.000398635,1,2,1
19/10/2017 18:54:27,962.50,67.95,7.08,0,2508.573730,0.000797265,0.000398632,1,2,1
19/10/2017 18:54:27,962.41,67.94,7.10,0,2508.586426,0.000797264,0.000398626,1,2,1
19/10/2017 18:54:27,962.42,67.94,7.10,0,2508.602539,0.000797257,0.000398625,1,2,1
19/10/2017 18:54:27,962.42,67.93,7.10,0,2508.611328,0.000797256,0.000398623,1,2,1
19/10/2017 18:54:27,962.41,67.92,7.10,0,2508.624756,0.00079725,0.000398622,1,2,1
19/10/2017 18:54:27,962.43,67.91,7.11,0,2508.631592,0.000797248,0.000398622,1,2,1
19/10/2017 18:54:28,962.42,67.91,7.11,0,2508.627930,0.00079725,0.000398624,1,2,1
19/10/2017 18:54:28,962.39,67.89,7.11,0,2508.618652,0.000797253,0.000398625,1,2,1
19/10/2017 18:54:28,962.33,67.89,7.11,0,2508.634277,0.000797242,0.000398626,1,2,1
19/10/2017 18:54:28,962.29,67.87,7.12,0,2508.660400,0.000797233,0.00039862,1,2,1
19/10/2017 18:54:28,962.29,67.87,7.12,0,2508.667480,0.000797238,0.000398615,1,2,1
19/10/2017 18:54:28,962.29,67.86,7.12,0,2508.685547,0.000797233,0.00039861,1,2,1
19/10/2017 18:54:29,962.28,67.86,7.13,0,2508.706055,0.000797224,0.000398609,1,2,1
19/10/2017 18:54:29,962.28,67.85,7.13,0,2508.712402,0.000797226,0.000398606,1,2,1
19/10/2017 18:54:29,962.27,67.84,7.13,0,2508.717529,0.000797222,0.000398608,1,2,1
19/10/2017 18:54:29,962.29,67.83,7.13,0,2508.748535,0.000797208,0.000398602,1,2,1
19/10/2017 18:54:29,962.28,67.83,7.14,0,2508.728516,0.00079722,0.000398608,1,2,1
19/10/2017 18:54:30,962.27,67.81,7.12,0,2508.743164,0.000797214,0.000398602,1,2,1
