TSP>

TSP>1,-1.2439e-07
2,-1.2435e-07
3,-1.2503e-07
4,-1.253e-07
5,-1.2569e-07
6,-1.2533e-07
7,-1.2555e-07
8,-1.2702e-07
9,-1.2592e-07
10,-1.2776e-07
11,-1.273e-07
12,-1.271e-07
13,-1.2796e-07
14,-1.2742e-07
15,-1.2817e-07
16,-1.2903e-07
17,-1.2937e-07
18,-1.2987e-07
19,-1.2929e-07
20,-1.2942e-07
21,-1.2928e-07
22,-1.3034e-07
23,-1.2926e-07
24,-1.2882e-07
25,-1.2863e-07
26,-1.2926e-07
27,-1.2871e-07
28,-1.2901e-07
29,-1.2892e-07
30,-1.2926e-07
31,-1.2976e-07
32,-1.3018e-07
33,-1.3179e-07
34,-1.2977e-07
35,-1.3093e-07
36,-1.3018e-07
37,-1.2966e-07
38,-1.298e-07
39,-1.3043e-07
40,-1.3059e-07
41,-1.3063e-07
42,-1.2981e-07
43,-1.3039e-07
44,-1.2964e-07
45,-1.3023e-07
46,-1.3004e-07
47,-1.3005e-07
48,-1.2983e-07
49,-1.2932e-07
50,-1.2958e-07
51,-1.2913e-07
52,-1.2935e-07
53,-1.2951e-07
54,-1.2941e-07
55,-1.3071e-07
56,-1.3091e-07
57,-1.3132e-07
58,-1.2979e-07
59,-1.3143e-07
60,-1.314e-07
61,-1.3081e-07
62,-1.3151e-07
63,-1.3092e-07
64,-1.3089e-07
65,-1.314e-07
66,-1.3085e-07
67,-1.3143e-07
68,-1.3195e-07
69,-1.3268e-07
70,-1.3151e-07
71,-1.3129e-07
72,-1.3126e-07
73,-1.3238e-07
74,-1.3201e-07
75,-1.3191e-07
76,-1.3234e-07
77,-1.3296e-07
78,-1.3148e-07
79,-1.318e-07
80,-1.3044e-07
81,-1.3065e-07
82,-1.3222e-07
83,-1.3181e-07
84,-1.3184e-07
85,-1.3224e-07
86,-1.3304e-07
87,-1.326e-07
88,-1.3402e-07
89,-1.3337e-07
90,-1.3189e-07
91,-1.3396e-07
92,-1.3301e-07
93,-1.3299e-07
94,-1.3383e-07
95,-1.3324e-07
96,-1.3483e-07
97,-1.3527e-07
98,-1.3542e-07
99,-1.3498e-07
100,-1.3432e-07
101,-1.3476e-07
102,-1.3524e-07
103,-1.3538e-07
104,-1.3626e-07
105,-1.3621e-07
106,-1.3691e-07
107,-1.3633e-07
108,-1.3722e-07
109,-1.3687e-07
110,-1.3801e-07
111,-1.3751e-07
112,-1.385e-07
113,-1.3794e-07
114,-1.3889e-07
115,-1.3676e-07
116,-1.3692e-07
117,-1.3643e-07
118,-1.3782e-07
119,-1.3749e-07
120,-1.3818e-07
121,-1.3783e-07
122,-1.3776e-07
123,-1.3672e-07
124,-1.3641e-07
125,-1.3619e-07
126,-1.361e-07
127,-1.3652e-07
128,-1.3543e-07
129,-1.3547e-07
130,-1.3579e-07
131,-1.366e-07
132,-1.3652e-07
133,-1.368e-07
134,-1.3618e-07
135,-1.3647e-07
136,-1.3571e-07
137,-1.3566e-07
138,-1.3655e-07
139,-1.3633e-07
140,-1.3641e-07
141,-1.3798e-07
142,-1.3698e-07
143,-1.3729e-07
144,-1.373e-07
145,-1.3757e-07
146,-1.3668e-07
147,-1.3564e-07
148,-1.3646e-07
149,-1.3585e-07
150,-1.3591e-07
151,-1.3763e-07
152,-1.3783e-07
153,-1.3683e-07
154,-1.3659e-07
155,-1.3695e-07
156,-1.3648e-07
157,-1.3678e-07
158,-1.3676e-07
159,-1.3681e-07
160,-1.372e-07
161,-1.3608e-07
162,-1.3535e-07
163,-1.3629e-07
164,-1.3627e-07
165,-1.3538e-07
166,-1.3643e-07
167,-1.3583e-07
168,-1.3638e-07
169,-1.3519e-07
170,-1.364e-07
171,-1.3585e-07
172,-1.3609e-07
173,-1.3488e-07
174,-1.3599e-07
175,-1.3557e-07
176,-1.3585e-07
177,-1.3459e-07
178,-1.3561e-07
179,-1.3566e-07
180,-1.3582e-07
181,-1.3617e-07
182,-1.3627e-07
183,-1.3535e-07
184,-1.3663e-07
185,-1.3604e-07
186,-1.3547e-07
187,-1.35e-07
188,-1.3457e-07
189,-1.3577e-07
190,-1.3554e-07
191,-1.3572e-07
192,-1.3719e-07
193,-1.3598e-07
194,-1.3528e-07
195,-1.3472e-07
196,-1.3469e-07
197,-1.3466e-07
198,-1.3464e-07
199,-1.3649e-07
200,-1.3614e-07
201,-1.3591e-07
202,-1.3614e-07
203,-1.3498e-07
204,-1.3617e-07
205,-1.3568e-07
206,-1.3602e-07
207,-1.3555e-07
208,-1.3571e-07
209,-1.3543e-07
210,-1.345e-07
211,-1.3448e-07
212,-1.3459e-07
213,-1.3403e-07
214,-1.3406e-07
215,-1.3514e-07
216,-1.3364e-07
217,-1.3338e-07
218,-1.3569e-07
219,-1.3323e-07
220,-1.3357e-07
221,-1.3162e-07
222,-1.3248e-07
223,-1.348e-07
224,-1.3214e-07
225,-1.3259e-07
226,-1.3053e-07
227,-1.3023e-07
228,-1.315e-07
229,-1.2903e-07
230,-1.2826e-07
231,-1.2504e-07
232,-1.2573e-07
233,-1.2481e-07
234,-1.225e-07
235,-1.2347e-07
236,-1.2166e-07
237,-1.2142e-07
238,-1.192e-07
239,-1.1799e-07
240,-1.1838e-07
241,-1.1649e-07
242,-1.1594e-07
243,-1.1261e-07
244,-1.0949e-07
245,-1.0863e-07
246,-1.0718e-07
247,-1.0425e-07
248,-1.0176e-07
249,-9.7014e-08
250,-9.4184e-08
251,-9.1252e-08
252,-8.8933e-08
253,-8.5584e-08
254,-8.3436e-08
255,-7.962e-08
256,-7.7528e-08
257,-7.2981e-08
258,-6.894e-08
259,-6.541e-08
260,-6.0942e-08
261,-5.6544e-08
262,-5.2524e-08
263,-4.6857e-08
264,-4.1093e-08
265,-3.4946e-08
266,-3.0061e-08
267,-2.5927e-08
268,-2.0217e-08
269,-1.5639e-08
270,-1.1051e-08
271,-6.6941e-09
272,-1.1904e-09
273,4.6875e-09
274,7.7714e-09
275,1.2412e-08
276,1.8206e-08
277,2.4956e-08
278,3.0785e-08
279,3.4851e-08
280,3.9522e-08
281,4.6895e-08
282,5.3826e-08
283,6.1564e-08
284,6.8591e-08
285,7.7507e-08
286,8.5487e-08
287,9.1474e-08
288,9.7628e-08
289,1.1319e-07
290,1.1995e-07
291,1.251e-07
292,1.3025e-07
293,1.3596e-07
294,1.4059e-07
295,1.4749e-07
296,1.5416e-07
297,1.6077e-07
298,1.7038e-07
299,1.8004e-07
300,1.9207e-07
301,2.0268e-07
302,2.1242e-07
303,2.2249e-07
304,2.3182e-07
305,2.4062e-07
306,2.5019e-07
307,2.5851e-07
308,2.6796e-07
309,2.7772e-07
310,2.873e-07
311,2.9591e-07
312,3.0625e-07
313,3.1782e-07
314,3.2957e-07
315,3.3932e-07
316,3.4985e-07
317,3.612e-07
318,3.7042e-07
319,3.8019e-07
320,3.91e-07
321,3.998e-07
322,4.0954e-07
323,4.208e-07
324,4.3291e-07
325,4.4651e-07
326,4.5938e-07
327,4.6879e-07
328,4.8092e-07
329,4.9252e-07
330,5.0314e-07
331,5.1522e-07
332,5.2618e-07
333,5.442e-07
334,5.4822e-07
335,5.5759e-07
336,5.603e-07
337,5.6507e-07
338,5.6779e-07
339,5.7089e-07
340,5.6861e-07
341,5.3061e-07
342,5.1373e-07
343,5.2075e-07
344,5.2767e-07
345,5.353e-07
346,5.4113e-07
347,5.4581e-07
348,5.5191e-07
349,5.5148e-07
350,5.544e-07
351,5.549e-07
352,5.5041e-07
353,5.4969e-07
354,5.3918e-07
355,5.4725e-07
356,5.5811e-07
357,5.6139e-07
358,5.6611e-07
359,5.7222e-07
360,5.8138e-07
361,5.8912e-07
362,5.9799e-07
363,6.051e-07
364,6.1324e-07
365,6.2098e-07
366,6.2612e-07
367,6.264e-07
368,6.3319e-07
369,6.2923e-07
370,6.391e-07
371,6.4719e-07
372,6.4498e-07
373,6.3972e-07
374,6.396e-07
375,6.3901e-07
376,6.2645e-07
377,6.1677e-07
378,6.1575e-07
379,6.4952e-07
380,6.824e-07
381,7.003e-07
382,6.8505e-07
383,6.8111e-07
384,7.0179e-07
385,7.0986e-07
386,7.1842e-07
387,7.315e-07
388,7.2074e-07
389,7.3319e-07
390,7.0686e-07
391,7.0381e-07
392,7.1773e-07
393,7.2675e-07
394,7.319e-07
395,7.4258e-07
396,7.4678e-07
397,7.4281e-07
398,7.177e-07
399,7.0587e-07
400,7.1589e-07
401,7.2305e-07
402,7.2605e-07
403,7.3141e-07
404,7.3307e-07
405,7.3704e-07
406,7.4576e-07
407,7.5609e-07
408,7.6261e-07
409,7.6409e-07
410,7.7405e-07
411,7.8169e-07
412,7.9698e-07
413,9.1399e-07
414,9.2682e-07
415,9.4218e-07
416,9.5163e-07
417,9.5912e-07
418,9.6506e-07
419,9.4911e-07
420,9.3036e-07
421,9.6308e-07
422,9.7216e-07
423,1.1328e-06
424,1.1714e-06
425,1.2101e-06
426,1.2485e-06
427,1.2726e-06
428,1.2911e-06
429,1.3199e-06
430,1.338e-06
431,1.3632e-06
432,1.3954e-06
433,1.431e-06
434,1.465e-06
435,1.4924e-06
436,1.5165e-06
437,1.5372e-06
438,1.561e-06
439,1.5801e-06
440,1.5945e-06
441,1.6143e-06
442,1.6402e-06
443,1.6635e-06
444,1.6859e-06
445,1.7053e-06
446,1.7261e-06
447,1.7485e-06
448,1.7704e-06
449,1.7889e-06
450,1.8022e-06
451,1.8196e-06
452,1.8379e-06
453,1.8598e-06
454,1.8832e-06
455,1.9029e-06
456,1.9236e-06
457,1.9408e-06
458,1.9599e-06
459,1.9786e-06
460,1.9903e-06
461,2.0033e-06
462,2.0139e-06
463,2.0283e-06
464,2.0537e-06
465,2.0729e-06
466,2.0887e-06
467,2.1053e-06
468,2.1198e-06
469,2.1308e-06
470,2.1406e-06
471,2.1486e-06
472,2.156e-06
473,2.1604e-06
474,2.1678e-06
475,2.1741e-06
476,2.1859e-06
477,2.1987e-06
478,2.2104e-06
479,2.2219e-06
480,2.2359e-06
481,2.25e-06
482,2.2601e-06
483,2.2681e-06
484,2.2779e-06
485,2.2904e-06
486,2.3039e-06
487,2.3108e-06
488,2.3238e-06
489,2.3432e-06
490,2.3641e-06
491,2.3802e-06
492,2.3951e-06
493,2.4024e-06
494,2.4211e-06
495,2.4359e-06
496,2.4443e-06
497,2.4612e-06
498,2.4817e-06
499,2.4874e-06
500,2.4876e-06
501,2.4912e-06
502,2.5028e-06
503,2.5008e-06
504,2.4977e-06
505,2.5042e-06
506,2.5085e-06
507,2.5216e-06
508,2.5186e-06
509,2.5314e-06
510,2.5445e-06
511,2.5613e-06
512,2.5696e-06
513,2.5785e-06
514,2.5893e-06
515,2.6068e-06
516,2.6216e-06
517,2.6422e-06
518,2.648e-06
519,2.6559e-06
520,2.6639e-06
521,2.6753e-06
522,2.6914e-06
523,2.7002e-06
524,2.7092e-06
525,2.7204e-06
526,2.7308e-06
527,2.7462e-06
528,2.7554e-06
529,2.7679e-06
530,2.7786e-06
531,2.7855e-06
532,2.7977e-06
533,2.8117e-06
534,2.8173e-06
535,2.8224e-06
536,2.8336e-06
537,2.8399e-06
538,2.8482e-06
539,2.8555e-06
540,2.8668e-06
541,2.8761e-06
542,2.8868e-06
543,2.8984e-06
544,2.9095e-06
545,2.9192e-06
546,2.9281e-06
547,2.9331e-06
548,2.9453e-06
549,2.9608e-06
550,2.9867e-06
551,2.9957e-06
552,3.0058e-06
553,3.0235e-06
554,3.0355e-06
555,3.0524e-06
556,3.0615e-06
557,3.0744e-06
558,3.0868e-06
559,3.1037e-06
560,3.1184e-06
561,3.1306e-06
562,3.1402e-06
563,3.156e-06
564,3.168e-06
565,3.1819e-06
566,3.2004e-06
567,3.206e-06
568,3.2179e-06
569,3.2318e-06
570,3.2443e-06
571,3.2568e-06
572,3.2685e-06
573,3.2709e-06
574,3.273e-06
575,3.2722e-06
576,3.2807e-06
577,3.2821e-06
578,3.2853e-06
579,3.2919e-06
580,3.3013e-06
581,3.3114e-06
582,3.3156e-06
583,3.3315e-06
584,3.3412e-06
585,3.3423e-06
586,3.3481e-06
587,3.3534e-06
588,3.3614e-06
589,3.3646e-06
590,3.3744e-06
591,3.3795e-06
592,3.3857e-06
593,3.3922e-06
594,3.3963e-06
595,3.3968e-06
596,3.4046e-06
597,3.4072e-06
598,3.4124e-06
599,3.42e-06
600,3.4207e-06
601,3.4273e-06
602,3.4304e-06
603,3.4328e-06
604,3.4453e-06
605,3.4605e-06
606,3.4671e-06
607,3.479e-06
608,3.4917e-06
609,3.5003e-06
610,3.5097e-06
611,3.518e-06
612,3.5198e-06
613,3.5276e-06
614,3.5417e-06
615,3.5527e-06
616,3.5496e-06
617,3.5659e-06
618,3.5671e-06
619,3.5652e-06
620,3.5696e-06
621,3.5751e-06
622,3.5798e-06
623,3.5832e-06
624,3.5982e-06
625,3.6101e-06
626,3.6141e-06
627,3.6175e-06
628,3.6174e-06
629,3.6326e-06
630,3.6388e-06
631,3.6442e-06
632,3.6576e-06
633,3.659e-06
634,3.6646e-06
635,3.6738e-06
636,3.689e-06
637,3.7005e-06
638,3.714e-06
639,3.7153e-06
640,3.7216e-06
641,3.7304e-06
642,3.748e-06
643,3.7632e-06
644,3.7703e-06
645,3.7819e-06
646,3.8009e-06
647,3.8076e-06
648,3.813e-06
649,3.8201e-06
650,3.8269e-06
651,3.8348e-06
652,3.8395e-06
653,3.84e-06
654,3.856e-06
655,3.8558e-06
656,3.8658e-06
657,3.8696e-06
658,3.8812e-06
659,3.8884e-06
660,3.8995e-06
661,3.9113e-06
662,3.9251e-06
663,3.9333e-06
664,3.9391e-06
665,3.9469e-06
666,3.9615e-06
667,3.9702e-06
668,3.978e-06
669,3.9834e-06
670,3.9825e-06
671,3.9887e-06
672,3.9988e-06
673,4.0067e-06
674,4.0147e-06
675,4.0221e-06
676,4.0284e-06
677,4.0332e-06
678,4.041e-06
679,4.0562e-06
680,4.0621e-06
681,4.066e-06
682,4.081e-06
683,4.088e-06
684,4.094e-06
685,4.1076e-06
686,4.1205e-06
687,4.1236e-06
688,4.1353e-06
689,4.1437e-06
690,4.1522e-06
691,4.1573e-06
692,4.154e-06
693,4.1581e-06
694,4.1687e-06
695,4.1792e-06
696,4.1826e-06
697,4.1827e-06
698,4.1873e-06
699,4.1899e-06
700,4.2001e-06
701,4.1973e-06
702,4.1961e-06
703,4.1978e-06
704,4.2094e-06
705,4.2165e-06
706,4.2219e-06
707,4.2214e-06
708,4.2231e-06
709,4.2202e-06
710,4.2157e-06
711,4.2167e-06
712,4.2287e-06
713,4.2408e-06
714,4.2479e-06
715,4.2566e-06
716,4.2697e-06
717,4.2851e-06
718,4.2993e-06
719,4.3093e-06
720,4.3186e-06
721,4.317e-06
722,4.3214e-06
723,4.3268e-06
724,4.3281e-06
725,4.3266e-06
726,4.3293e-06
727,4.3281e-06
728,4.3338e-06
729,4.3401e-06
730,4.3507e-06
731,4.3677e-06
732,4.3828e-06
733,4.3924e-06
734,4.3946e-06
735,4.4017e-06
736,4.3961e-06
737,4.3957e-06
738,4.393e-06
739,4.3932e-06
740,4.398e-06
741,4.4062e-06
742,4.4086e-06
743,4.4019e-06
744,4.4074e-06
745,4.4161e-06
746,4.4158e-06
747,4.4198e-06
748,4.423e-06
749,4.4262e-06
750,4.4334e-06
751,4.4392e-06
752,4.4476e-06
753,4.4564e-06
754,4.4678e-06
755,4.4762e-06
756,4.4843e-06
757,4.4884e-06
758,4.4937e-06
759,4.499e-06
760,4.5066e-06
761,4.5151e-06
762,4.5205e-06
763,4.5294e-06
764,4.5342e-06
765,4.5418e-06
766,4.5494e-06
767,4.5595e-06
768,4.5654e-06
769,4.5682e-06
770,4.5664e-06
771,4.5739e-06
772,4.5786e-06
773,4.5844e-06
774,4.5865e-06
775,4.591e-06
776,4.5874e-06
777,4.59e-06
778,4.595e-06
779,4.6042e-06
780,4.6131e-06
781,4.6195e-06
782,4.6284e-06
783,4.6316e-06
784,4.638e-06
785,4.6398e-06
786,4.6499e-06
787,4.6589e-06
788,4.6656e-06
789,4.678e-06
790,4.6847e-06
791,4.6934e-06
792,4.6966e-06
793,4.7106e-06
794,4.7116e-06
795,4.7213e-06
796,4.7269e-06
797,4.7156e-06
798,4.7099e-06
799,4.7051e-06
800,4.7052e-06
801,4.7059e-06
802,4.7117e-06
803,4.7148e-06
804,4.7199e-06
805,4.7201e-06
806,4.7206e-06
807,4.7215e-06
808,4.7223e-06
809,4.7172e-06
810,4.7198e-06
811,4.7224e-06
812,4.726e-06
813,4.7244e-06
814,4.7352e-06
815,4.7472e-06
816,4.7547e-06
817,4.7605e-06
818,4.771e-06
819,4.7789e-06
820,4.7893e-06
821,4.7988e-06
822,4.8071e-06
823,4.8118e-06
824,4.8198e-06
825,4.8286e-06
826,4.8298e-06
827,4.8411e-06
828,4.8435e-06
829,4.8469e-06
830,4.8382e-06
831,4.8243e-06
832,4.812e-06
833,4.8125e-06
834,4.8211e-06
835,4.8385e-06
836,4.8449e-06
837,4.848e-06
